id,name,owner,geom,building_type,built_date,replaced_date,built_date_confidence_pct,replaced_date_confidence_pct,source,timewalk_notes,street_address,num_floors,material,roof_type,fire_damage,confidence_notes,house_number,address_generated,building_type_original,building_color,timewalk_id,live_model_id
5555,\N,\N,0106000020110F000001000000010300000001000000050000000000CC508B6C5FC1000060AB8EF552410080D9898B6C5FC10000F04D91F552410080E10E866C5FC10000E0C491F552410000D4D5856C5FC1000050228FF552410000CC508B6C5FC1000060AB8EF55241,residential_poor,\N,\N,\N,\N,period_defaults_v2_stokes,\N,3 Rosevelt Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",3,t,commercial_middle,#8B5E3C,tw_1776_01M08HMR00M3BYR0FCQW7B1CKE,\N
5557,\N,Pearslel Tho.,0106000020110F0000010000000103000000010000000500000000002D5FB56C5FC1000080142FF552410000FE26B66C5FC1000018F72DF552410000BC6DB96C5FC10000884230F552410000E8A5B86C5FC10000F05F31F5524100002D5FB56C5FC1000080142FF55241,commercial_middle,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,157 Pearl Street/ Queen Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 203 Pearl Street/ Queen Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",157,t,residential_poor,#E8871A,tw_1776_01M08HMR009XVY4FVQ58SQ0MBM,\N
5560,\N,\N,0106000020110F0000010000000103000000010000000700000000006295CA6D5FC10000881274F552410000EA03CC6D5FC10000A8AD74F5524100001CABCC6D5FC1000060F474F5524100009E54CA6D5FC10000007B7AF55241000060ADC96D5FC1000040347AF552410000B23EC86D5FC10000089979F5524100006295CA6D5FC10000881274F55241,residential_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,25 Fulton Street / Partition Street - Fair Street,2,wood_clapboard,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",25,t,residential_middle,#A8C84A,tw_1776_01M08HMR00FF8FGH90AGRVKPBM,\N
5561,\N,Barclay Jas.,0106000020110F0000010000000103000000010000000900000000006EB98D6D5FC10000405687F45241000064CE8D6D5FC10000D03C88F45241000010E38D6D5FC10000002089F45241000096F18D6D5FC10000C0BF89F452410000D2F6886D5FC1000070338AF45241000052E8886D5FC10000F09389F452410000A6D3886D5FC10000C0B088F452410000AABE886D5FC10000E0C987F4524100006EB98D6D5FC10000405687F45241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,3 Hanover Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 14 Hanover Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",3,t,commercial_wealthy,#D4AF37,tw_1776_01M08HMR000CP8B33SYKJGTJM6,\N
5563,\N,\N,0106000020110F000001000000010300000001000000110000000000E414016E5FC1000018487CF4524100005E2A016E5FC1000020937EF452410000983C016E5FC10000688580F452410000A03DFB6D5FC10000A8BD80F4524100001834FB6D5FC1000008B97FF4524100001E46FA6D5FC10000F8AD7FF4524100006444F96D5FC1000098A27FF4524100001C88F96D5FC1000010A479F452410000B88BFA6D5FC1000088AF79F4524100000EC5FB6D5FC1000020BE79F4524100009000FD6D5FC10000D0CC79F452410000DA3CFE6D5FC1000090DB79F4524100007078FF6D5FC1000040EA79F452410000CCB1006E5FC10000D0F879F45241000064FF006E5FC1000068FC79F4524100008EFF006E5FC10000E8007AF452410000E414016E5FC1000018487CF45241,residential_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,1 Beaver Street,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",1,t,residential_wealthy,#A8C84A,tw_1776_01M08HMR00K9Y0M78REQWQMCPZ,\N
5565,\N,Nathan Simon,0106000020110F000001000000010300000001000000090000000000F4F4746D5FC10000B80A2DF552410000C00C766D5FC10000F88E2BF552410000D047766D5FC10000383E2BF552410000761F7B6D5FC1000028C92EF552410000FCE27A6D5FC10000D81B2FF55241000088C9796D5FC10000D89930F5524100002A6F796D5FC10000801431F552410000B69A746D5FC1000030852DF552410000F4F4746D5FC10000B80A2DF55241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,35 Broad Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 44 Broad Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",35,t,residential_middle,#A8C84A,tw_1776_01M08HMR00A2T1DA0HK98PYQJ3,\N
5567,\N,\N,0106000020110F0000010000000103000000010000000500000000004A7FC76C5FC10000A82670F552410000B456C96C5FC10000C0D96FF5524100000D4ECA6C5FC10000B8C575F552410000A376C86C5FC10000A01276F5524100004A7FC76C5FC10000A82670F55241,industrial,\N,\N,\N,\N,period_defaults_v1,\N,9 Prince Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",9,t,industrial,#808080,tw_1776_01M08HMR00388Q2NR4BHTNBGDJ,\N
5569,\N,\N,0106000020110F00000100000001030000000100000005000000000038B7E16D5FC10000B89D78F45241000066CDE36D5FC10000A0B578F452410000C688E36D5FC1000018B47EF4524100009872E16D5FC10000309C7EF45241000038B7E16D5FC10000B89D78F45241,residential_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,5 Beaver Street,2,wood_clapboard,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",5,t,commercial_middle,#A8C84A,tw_1776_01M08HMR00QTRD9W5Q4PVQEV9F,\N
5570,\N,Relay Ilenry,0106000020110F00000100000001030000000100000009000000000086CF9C6D5FC10000F04F1EF552410000F2AF9B6D5FC10000404F1DF5524100009EAE9F6D5FC1000030D518F552410000E28EA06D5FC10000609D19F552410000325AA16D5FC10000E82D1AF552410000C430A26D5FC1000028C71AF552410000DAB39E6D5FC10000F8A81FF552410000D2DE9D6D5FC10000D0101FF55241000086CF9C6D5FC10000F04F1EF55241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,75 Cortland Street/ Maiden Lane,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 30 Cortland Street/ Maiden Lane. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",75,t,residential_middle,#A8C84A,tw_1776_01M08HMR00WRAFDB2361AG8TJJ,\N
5571,\N,Dixon J.,0106000020110F0000010000000103000000010000000A0000000000D8C0B66D5FC10000A88E69F452410000B88BB56D5FC1000030896AF4524100002063B56D5FC1000018AA6AF452410000BAA9B26D5FC10000984D67F4524100006ED0B26D5FC10000782A67F452410000B81FB36D5FC1000078E266F452410000D295B36D5FC10000507766F452410000FAE9B36D5FC10000002B66F4524100009AF7B36D5FC10000A01E66F452410000D8C0B66D5FC10000A88E69F45241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,21 S William Street,3,brick,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 94 S William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",21,t,commercial_wealthy,#D4AF37,tw_1776_01M08HMR00VN4330NPSETQ46RE,\N
5577,\N,\N,0106000020110F0000010000000103000000010000000700000000801A0DA06C5FC10000602D4EF552410000F6609E6C5FC1000088544EF552410000F6F79D6C5FC1000058D949F55241008031A49F6C5FC1000028B249F552410000058FA06C5FC10000B09C49F552410080EAF7A06C5FC10000E8174EF5524100801A0DA06C5FC10000602D4EF55241,residential_poor,\N,\N,\N,\N,period_defaults_v1,\N,4 Rutgers Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",4,t,residential_poor,#8B5E3C,tw_1776_01M08HMR004HAQY6SRTD3K1C4Q,\N
5579,\N,Hay Samuel,0106000020110F00000100000001030000000100000007000000000094B3286D5FC10000485A49F5524100000269296D5FC10000104E48F5524100000E8D2D6D5FC10000801B4BF5524100003CD92C6D5FC1000050254CF55241000047342C6D5FC10000501B4DF552410000470D286D5FC1000048524AF55241000094B3286D5FC10000485A49F55241,residential_poor,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,63 William Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 86 William Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",63,t,residential_poor,#8B5E3C,tw_1776_01M08HMR00ABP9DTZVDAPJ2SEZ,\N
5582,\N,\N,0106000020110F000001000000010300000001000000050000000000C6A37F6D5FC10000382B48F552410000E278816D5FC10000386A49F5524100004AD17D6D5FC1000048CA4EF55241000030FC7B6D5FC10000488B4DF552410000C6A37F6D5FC10000382B48F55241,residential_middle,\N,\N,\N,\N,period_defaults_v2_stokes,\N,107 Fulton Street / Partition Street - Fair Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",107,t,residential_middle,#A8C84A,tw_1776_01M08HMR00N8F3FHT8FRPAFBF1,\N
5583,\N,\N,0106000020110F000001000000010300000001000000050000000000AB7EE26B5FC1000048FAF8F5524100805C4DE56B5FC10000201EFAF552410080B86BE36B5FC1000008C0FEF552410000069DE06B5FC10000389CFDF552410000AB7EE26B5FC1000048FAF8F55241,residential_middle,\N,\N,\N,\N,period_defaults_v1,\N,2 Canal Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",2,t,residential_poor,#A8C84A,tw_1776_01M08HMR00TR6KCCQ5S0C6M3H3,\N
5585,\N,John Woods,0106000020110F0000010000000103000000010000000700000000009713FF6C5FC10000C02AE8F45241000048C8FF6C5FC10000E0C0E7F452410000FE60006D5FC100006867E7F452410000EFE7026D5FC10000E8B7EBF4524100004E4F026D5FC100005011ECF452410000869A016D5FC10000387BECF4524100009713FF6C5FC10000C02AE8F45241,residential_middle,\N,\N,\N,\N,1786_NYC_Directory,\N,43 Pearl Street/ Queen Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 135 Pearl Street/ Queen Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",43,t,commercial_middle,#A8C84A,tw_1776_01M08HMR00PET3RHFYZGWCQNSJ,\N
5586,\N,\N,0106000020110F00000100000001030000000100000006000000000054E5346D5FC10000E82E24F5524100006B65336D5FC10000D03323F5524100005E41336D5FC10000401C23F552410000F593366D5FC1000068561EF552410000243A386D5FC10000C0741FF55241000054E5346D5FC10000E82E24F55241,residential_middle,\N,\N,\N,\N,period_defaults_v1,\N,12 Ann Street,3,brick,gambrel,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",12,t,residential_wealthy,#A8C84A,tw_1776_01M08HMR00M0FFQ826MVMGB3VC,\N
5610,\N,\N,0106000020110F0000010000000103000000010000000700000000008223956B5FC100002832F1F552410000E0DE956B5FC100001069EFF552410000382B966B5FC1000098ACEEF55241000090CD9A6B5FC10000388DF0F5524100003E809A6B5FC10000184CF1F552410000CCC3996B5FC10000D017F3F5524100008223956B5FC100002832F1F55241,docks,\N,\N,\N,\N,period_defaults_v1,\N,3 Ludlow Street,1,wood_frame,shed,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",3,t,docks,#4A90D9,tw_1776_01M08HMR0079SXJTM9E8BWRBE9,\N
5611,\N,\N,0106000020110F0000010000000103000000010000000700000000006CF5E76D5FC10000A8DA52F452410000840CE66D5FC10000E0D752F452410000DC13E66D5FC10000E8D74DF452410000C2FCE76D5FC10000B0DA4DF452410000E847E86D5FC1000020DB4DF4524100006840E86D5FC1000018DB52F4524100006CF5E76D5FC10000A8DA52F45241,residential_wealthy,\N,\N,\N,\N,great_fire_spatial_analysis,\N,52 Stone Street,3,brick,gambrel,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",52,t,residential_wealthy,#2ECC71,tw_1776_01M08HMR003N76CNPWZC0DKPSE,\N
5613,\N,\N,0106000020110F0000010000000103000000010000000500000000E04592246C5FC10000387940F65241006093DC216C5FC10000A8403FF65241002070EA236C5FC10000A8B13AF6524100E020A0266C5FC1000038EA3BF6524100E04592246C5FC10000387940F65241,residential_poor,\N,\N,\N,\N,period_defaults_v1,\N,1 Hester Street,2,wood_frame,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",1,t,residential_poor,#8B5E3C,tw_1776_01M08HMR00MNKDYCV8SY0WM601,\N
5614,\N,Pearslel Tho.,0106000020110F000001000000010300000001000000050000000000F926B66C5FC1000020F72DF55241008007F3B66C5FC10000A8D32CF552410000CA39BA6C5FC10000101F2FF552410000BC6DB96C5FC10000884230F552410000F926B66C5FC1000020F72DF55241,residential_poor,\N,\N,\N,\N,1786_NYC_Directory,\N,155 Pearl Street/ Queen Street,2,brick,gabled,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 203 Pearl Street/ Queen Street. Updated: Contemporary sources (Stokes IV, ca.1768 and 1770) state ""houses in general are built of brick, most of them in the Dutch method."" Brick was standard for middle-class housing in lower Manhattan by 1770s.",155,t,residential_middle,#8B5E3C,tw_1776_01M08HMR0029CWBDFFV66A1TDJ,\N
5617,\N,\N,0106000020110F00000100000001030000000100000009000000000094A2CD6D5FC10000105D75F552410000B442CF6D5FC10000200D76F5524100002C8BCF6D5FC10000C82B76F552410000CC34CD6D5FC1000070B27BF55241000030ECCC6D5FC10000B8937BF5524100001E4CCB6D5FC10000B0E37AF5524100009E54CA6D5FC10000007B7AF5524100001CABCC6D5FC1000060F474F55241000094A2CD6D5FC10000105D75F55241,residential_middle,\N,\N,\N,\N,great_fire_spatial_analysis,\N,21 Fulton Street / Partition Street - Fair Street,2,wood_clapboard,gabled,destroyed_1776_great_fire,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",21,t,residential_middle,#A8C84A,tw_1776_01M08HMR00W2GR81DWF9RJGHM0,\N
5618,\N,Remfen Henry,0106000020110F0000010000000103000000010000000B0000000000DEF78D6D5FC10000E0048AF452410000AC0C8E6D5FC10000C0E98AF45241000050218E6D5FC10000F8CC8BF45241000082AB8E6D5FC1000068C08BF4524100006C1F8F6D5FC1000028BB90F4524100005E9A896D5FC10000983B91F452410000EC11896D5FC10000985D8BF45241000020FD886D5FC10000C0788AF452410000D2F6886D5FC1000070338AF45241000096F18D6D5FC10000C0BF89F452410000DEF78D6D5FC10000E0048AF45241,commercial_wealthy,\N,\N,\N,\N,period_defaults_v1; 1786_NYC_Directory,\N,1 Hanover Street,3,stone,hip,\N,"House number generated (not confirmed). Pre-1793 NYC had no systematic numbering. 1786 Directory match (post-war, owners may differ from 1776). Addr: 8 Hanover Street. Inferred from building_type using 1776 Manhattan architectural norms. Wealthy=brick/3fl (post-1766 building code favored brick after fires). Middle=wood clapboard/2fl. Poor=wood frame/2fl. Govt=stone/3fl. See: Blackmar ""Manhattan for Rent"", Burrows & Wallace ""Gotham"" Ch.7-8.",1,t,government,#D4AF37,tw_1776_01M08HMR007DP0JDWMH2218VTH,\N
